prompt,completion
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Russia vs Cameroon on 1994-06-28 at the group stage stage. The booking was for Dmitri Khlestov of Russia. [/INST],The booking was for Dmitri Khlestov of Russia wearing shirt number 21 during the 1994 FIFA Men's World Cup match Russia vs Cameroon on 1994-06-28 at the group stage stage in the second half. The player at the minute 87 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Russia vs Cameroon on 1994-06-28 at the group stage stage. The booking was for Yuri Nikiforov of Russia. [/INST],The booking was for Yuri Nikiforov of Russia wearing shirt number 5 during the 1994 FIFA Men's World Cup match Russia vs Cameroon on 1994-06-28 at the group stage stage in the second half. The player at the minute 90 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Brazil vs Sweden on 1994-06-28 at the group stage stage. The booking was for not applicable Aldair of Brazil. [/INST],The booking was for not applicable Aldair of Brazil wearing shirt number 13 during the 1994 FIFA Men's World Cup match Brazil vs Sweden on 1994-06-28 at the group stage stage in the first half. The player at the minute 23 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Brazil vs Sweden on 1994-06-28 at the group stage stage. The booking was for Håkan Mild of Sweden. [/INST],The booking was for Håkan Mild of Sweden wearing shirt number 18 during the 1994 FIFA Men's World Cup match Brazil vs Sweden on 1994-06-28 at the group stage stage in the second half. The player at the minute 83 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Belgium vs Saudi Arabia on 1994-06-29 at the group stage stage. The booking was for Ahmed Jamil Madani of Saudi Arabia. [/INST],The booking was for Ahmed Jamil Madani of Saudi Arabia wearing shirt number 5 during the 1994 FIFA Men's World Cup match Belgium vs Saudi Arabia on 1994-06-29 at the group stage stage in the first half. The player at the minute 3 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Belgium vs Saudi Arabia on 1994-06-29 at the group stage stage. The booking was for Enzo Scifo of Belgium. [/INST],The booking was for Enzo Scifo of Belgium wearing shirt number 10 during the 1994 FIFA Men's World Cup match Belgium vs Saudi Arabia on 1994-06-29 at the group stage stage in the second half. The player at the minute 61 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Belgium vs Saudi Arabia on 1994-06-29 at the group stage stage. The booking was for Hamzah Idris of Saudi Arabia. [/INST],The booking was for Hamzah Idris of Saudi Arabia wearing shirt number 20 during the 1994 FIFA Men's World Cup match Belgium vs Saudi Arabia on 1994-06-29 at the group stage stage in the second half. The player at the minute 77 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Belgium vs Saudi Arabia on 1994-06-29 at the group stage stage. The booking was for Rudi Smidts of Belgium. [/INST],The booking was for Rudi Smidts of Belgium wearing shirt number 5 during the 1994 FIFA Men's World Cup match Belgium vs Saudi Arabia on 1994-06-29 at the group stage stage in the second half. The player at the minute 80 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage. The booking was for Hassan Nader of Morocco. [/INST],The booking was for Hassan Nader of Morocco wearing shirt number 16 during the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage in the first half. The player at the minute 12 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage. The booking was for Tahar El Khalej of Morocco. [/INST],The booking was for Tahar El Khalej of Morocco wearing shirt number 4 during the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage in the first half. The player at the minute 14 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage. The booking was for Abdelmajid Bouyboud of Morocco. [/INST],The booking was for Abdelmajid Bouyboud of Morocco wearing shirt number 19 during the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage in the first half. The player at the minute 25 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage. The booking was for El Arbi Hababi Hababi of Morocco. [/INST],The booking was for El Arbi Hababi Hababi of Morocco wearing shirt number 15 during the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage in the first half. The player at the minute 28 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage. The booking was for Mohamed Samadi of Morocco. [/INST],The booking was for Mohamed Samadi of Morocco wearing shirt number 21 during the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage in the first half. The player at the minute 41 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage. The booking was for Jan Wouters of Netherlands. [/INST],The booking was for Jan Wouters of Netherlands wearing shirt number 6 during the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage in the second half. The player at the minute 75 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage. The booking was for Stan Valckx of Netherlands. [/INST],The booking was for Stan Valckx of Netherlands wearing shirt number 18 during the 1994 FIFA Men's World Cup match Morocco vs Netherlands on 1994-06-29 at the group stage stage in the second half. The player at the minute 79 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage. The booking was for Hristo Stoichkov of Bulgaria. [/INST],The booking was for Hristo Stoichkov of Bulgaria wearing shirt number 8 during the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage in the first half. The player at the minute 7 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage. The booking was for Zlatko Yankov of Bulgaria. [/INST],The booking was for Zlatko Yankov of Bulgaria wearing shirt number 6 during the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage in the first half. The player at the minute 24 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage. The booking was for Oscar Ruggeri of Argentina. [/INST],The booking was for Oscar Ruggeri of Argentina wearing shirt number 6 during the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage in the first half. The player at the minute 34 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage. The booking was for Leonardo Rodríguez of Argentina. [/INST],The booking was for Leonardo Rodríguez of Argentina wearing shirt number 20 during the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage in the first half. The player at the minute 44 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage. The booking was for Tsanko Tsvetanov of Bulgaria. [/INST],The booking was for Tsanko Tsvetanov of Bulgaria wearing shirt number 4 during the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage in the first half. The player at the minute 45 received a yellow card.  It was the second yellow card. The player was sent off.
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage. The booking was for Trifon Ivanov of Bulgaria. [/INST],The booking was for Trifon Ivanov of Bulgaria wearing shirt number 3 during the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage in the second half. The player at the minute 58 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage. The booking was for Krasimir Balakov of Bulgaria. [/INST],The booking was for Krasimir Balakov of Bulgaria wearing shirt number 20 during the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage in the second half. The player at the minute 74 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage. The booking was for Gabriel Batistuta of Argentina. [/INST],The booking was for Gabriel Batistuta of Argentina wearing shirt number 9 during the 1994 FIFA Men's World Cup match Argentina vs Bulgaria on 1994-06-30 at the group stage stage in the second half. The player at the minute 81 received a yellow card.  
<s>[INST] Provide details for the booking in the 1994 FIFA Men's World Cup match Greece vs Nigeria on 1994-06-30 at the group stage stage. The booking was for Tasos Mitropoulos of Greece. [/INST],The booking was for Tasos Mitropoulos of Greece wearing shirt number 10 during the 1994 FIFA Men's World Cup match Greece vs Nigeria on 1994-06-30 at the group stage stage in the first half. The player at the minute 32 received a yellow card.  
