prompt,completion
"<s>[INST] Provide details for the 1974 FIFA Men's World Cup match between Sweden and Yugoslavia held on 1974-07-03 at Rheinstadion in Düsseldorf, Germany. The stage of the match was second group stage, Group B.  [/INST]","The match was between Sweden and Yugoslavia for the 1974 FIFA Men's World Cup. It was held on 1974-07-03 at Rheinstadion in Düsseldorf, Germany. The stage of the match was second group stage, Group B. The final score was 2–1. The match result was a home team win. Winning team was Sweden.  "
"<s>[INST] Provide details for the 1974 FIFA Men's World Cup match between Brazil and Poland held on 1974-07-06 at Olympiastadion in Munich, Germany. The match was a knockout stage.  [/INST]","The match was between Brazil and Poland for the 1974 FIFA Men's World Cup. It was held on 1974-07-06 at Olympiastadion in Munich, Germany. The match was a knockout stage. The final score was 0–1. The match result was a away team win. Winning team was Poland.  "
"<s>[INST] Provide details for the 1974 FIFA Men's World Cup match between Netherlands and West Germany held on 1974-07-07 at Olympiastadion in Munich, Germany. The match was a knockout stage.  [/INST]","The match was between Netherlands and West Germany for the 1974 FIFA Men's World Cup. It was held on 1974-07-07 at Olympiastadion in Munich, Germany. The match was a knockout stage. The final score was 1–2. The match result was a away team win. Winning team was West Germany.  "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between West Germany and Poland held on 1978-06-01 at Estadio Monumental in Buenos Aires, Argentina. The stage of the match was group stage, Group 2.  [/INST]","The match was between West Germany and Poland for the 1978 FIFA Men's World Cup. It was held on 1978-06-01 at Estadio Monumental in Buenos Aires, Argentina. The stage of the match was group stage, Group 2. The final score was 0–0. The match result was a draw.   "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Italy and France held on 1978-06-02 at Estadio José María Minella in Mar del Plata, Argentina. The stage of the match was group stage, Group 1.  [/INST]","The match was between Italy and France for the 1978 FIFA Men's World Cup. It was held on 1978-06-02 at Estadio José María Minella in Mar del Plata, Argentina. The stage of the match was group stage, Group 1. The final score was 2–1. The match result was a home team win. Winning team was Italy.  "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Tunisia and Mexico held on 1978-06-02 at Estadio Gigante de Arroyito in Rosario, Argentina. The stage of the match was group stage, Group 2.  [/INST]","The match was between Tunisia and Mexico for the 1978 FIFA Men's World Cup. It was held on 1978-06-02 at Estadio Gigante de Arroyito in Rosario, Argentina. The stage of the match was group stage, Group 2. The final score was 3–1. The match result was a home team win. Winning team was Tunisia.  "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Argentina and Hungary held on 1978-06-02 at Estadio Monumental in Buenos Aires, Argentina. The stage of the match was group stage, Group 1.  [/INST]","The match was between Argentina and Hungary for the 1978 FIFA Men's World Cup. It was held on 1978-06-02 at Estadio Monumental in Buenos Aires, Argentina. The stage of the match was group stage, Group 1. The final score was 2–1. The match result was a home team win. Winning team was Argentina.  "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Austria and Spain held on 1978-06-03 at Estadio José Amalfitani in Buenos Aires, Argentina. The stage of the match was group stage, Group 3.  [/INST]","The match was between Austria and Spain for the 1978 FIFA Men's World Cup. It was held on 1978-06-03 at Estadio José Amalfitani in Buenos Aires, Argentina. The stage of the match was group stage, Group 3. The final score was 2–1. The match result was a home team win. Winning team was Austria.  "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Brazil and Sweden held on 1978-06-03 at Estadio José María Minella in Mar del Plata, Argentina. The stage of the match was group stage, Group 3.  [/INST]","The match was between Brazil and Sweden for the 1978 FIFA Men's World Cup. It was held on 1978-06-03 at Estadio José María Minella in Mar del Plata, Argentina. The stage of the match was group stage, Group 3. The final score was 1–1. The match result was a draw.   "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Netherlands and Iran held on 1978-06-03 at Estadio Ciudad de Mendoza in Mendoza, Argentina. The stage of the match was group stage, Group 4.  [/INST]","The match was between Netherlands and Iran for the 1978 FIFA Men's World Cup. It was held on 1978-06-03 at Estadio Ciudad de Mendoza in Mendoza, Argentina. The stage of the match was group stage, Group 4. The final score was 3–0. The match result was a home team win. Winning team was Netherlands.  "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Peru and Scotland held on 1978-06-03 at Estadio Chateau Carreras in Córdoba, Argentina. The stage of the match was group stage, Group 4.  [/INST]","The match was between Peru and Scotland for the 1978 FIFA Men's World Cup. It was held on 1978-06-03 at Estadio Chateau Carreras in Córdoba, Argentina. The stage of the match was group stage, Group 4. The final score was 3–1. The match result was a home team win. Winning team was Peru.  "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Italy and Hungary held on 1978-06-06 at Estadio José María Minella in Mar del Plata, Argentina. The stage of the match was group stage, Group 1.  [/INST]","The match was between Italy and Hungary for the 1978 FIFA Men's World Cup. It was held on 1978-06-06 at Estadio José María Minella in Mar del Plata, Argentina. The stage of the match was group stage, Group 1. The final score was 3–1. The match result was a home team win. Winning team was Italy.  "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Poland and Tunisia held on 1978-06-06 at Estadio Gigante de Arroyito in Rosario, Argentina. The stage of the match was group stage, Group 2.  [/INST]","The match was between Poland and Tunisia for the 1978 FIFA Men's World Cup. It was held on 1978-06-06 at Estadio Gigante de Arroyito in Rosario, Argentina. The stage of the match was group stage, Group 2. The final score was 1–0. The match result was a home team win. Winning team was Poland.  "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between West Germany and Mexico held on 1978-06-06 at Estadio Chateau Carreras in Córdoba, Argentina. The stage of the match was group stage, Group 2.  [/INST]","The match was between West Germany and Mexico for the 1978 FIFA Men's World Cup. It was held on 1978-06-06 at Estadio Chateau Carreras in Córdoba, Argentina. The stage of the match was group stage, Group 2. The final score was 6–0. The match result was a home team win. Winning team was West Germany.  "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Argentina and France held on 1978-06-06 at Estadio Monumental in Buenos Aires, Argentina. The stage of the match was group stage, Group 1.  [/INST]","The match was between Argentina and France for the 1978 FIFA Men's World Cup. It was held on 1978-06-06 at Estadio Monumental in Buenos Aires, Argentina. The stage of the match was group stage, Group 1. The final score was 2–1. The match result was a home team win. Winning team was Argentina.  "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Austria and Sweden held on 1978-06-07 at Estadio José Amalfitani in Buenos Aires, Argentina. The stage of the match was group stage, Group 3.  [/INST]","The match was between Austria and Sweden for the 1978 FIFA Men's World Cup. It was held on 1978-06-07 at Estadio José Amalfitani in Buenos Aires, Argentina. The stage of the match was group stage, Group 3. The final score was 1–0. The match result was a home team win. Winning team was Austria.  "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Brazil and Spain held on 1978-06-07 at Estadio José María Minella in Mar del Plata, Argentina. The stage of the match was group stage, Group 3.  [/INST]","The match was between Brazil and Spain for the 1978 FIFA Men's World Cup. It was held on 1978-06-07 at Estadio José María Minella in Mar del Plata, Argentina. The stage of the match was group stage, Group 3. The final score was 0–0. The match result was a draw.   "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Netherlands and Peru held on 1978-06-07 at Estadio Ciudad de Mendoza in Mendoza, Argentina. The stage of the match was group stage, Group 4.  [/INST]","The match was between Netherlands and Peru for the 1978 FIFA Men's World Cup. It was held on 1978-06-07 at Estadio Ciudad de Mendoza in Mendoza, Argentina. The stage of the match was group stage, Group 4. The final score was 0–0. The match result was a draw.   "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Scotland and Iran held on 1978-06-07 at Estadio Chateau Carreras in Córdoba, Argentina. The stage of the match was group stage, Group 4.  [/INST]","The match was between Scotland and Iran for the 1978 FIFA Men's World Cup. It was held on 1978-06-07 at Estadio Chateau Carreras in Córdoba, Argentina. The stage of the match was group stage, Group 4. The final score was 1–1. The match result was a draw.   "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between France and Hungary held on 1978-06-10 at Estadio José María Minella in Mar del Plata, Argentina. The stage of the match was group stage, Group 1.  [/INST]","The match was between France and Hungary for the 1978 FIFA Men's World Cup. It was held on 1978-06-10 at Estadio José María Minella in Mar del Plata, Argentina. The stage of the match was group stage, Group 1. The final score was 3–1. The match result was a home team win. Winning team was France.  "
"<s>[INST] Provide details for the 1978 FIFA Men's World Cup match between Poland and Mexico held on 1978-06-10 at Estadio Gigante de Arroyito in Rosario, Argentina. The stage of the match was group stage, Group 2.  [/INST]","The match was between Poland and Mexico for the 1978 FIFA Men's World Cup. It was held on 1978-06-10 at Estadio Gigante de Arroyito in Rosario, Argentina. The stage of the match was group stage, Group 2. The final score was 3–1. The match result was a home team win. Winning team was Poland.  "
